非洲	Afrika
CC	Cc
310年代	310-319
福特	Ford
TW	TW
快思邏輯	Fuzzy logic
聖佐治 (搞清楚)	Saint George
明治 (搞清楚)	Meiji
鎝嘅同位素	Isotopen van technetium
火狐	Firefox
320年代	320-329
海岸星光號	Coast Starlight
賓治	Punch
Fahrenheit	Fahrenheit (doorverwijspagina)
330年代	330-339
信差	Messenger
141	141 (getal)
龍出生天	Daylight (film)
B2	B2
元 (搞清楚)	Yuan
May	May
空集	Lege verzameling
340年代	340-349
OP	O.P.
前351年	351 v.Chr.
前352年	352 v.Chr.
前353年	353 v.Chr.
Master	Masters
默片	Stomme film
Mirage	Mirage
Gun	Gun
M6	M6
Temple	Temple
深喉	Deep Throat
火箭 (搞清楚)	Rocket
Dam	Dam
LSD	LSD
Ant	Ant
O2	O2
NDS	NDS
Linares	Linares
RP	RP
世界貿易中心 (搞清楚)	World Trade Center
能劇	No-spel
Smithfield	Smithfield
鄒凱	Zou Kai
Van	Van
皮帶	Belt
Fly	Fly
March	March
蘋果 (搞清楚)	Apple
祖沖之	Zu Chongzhi
前368年	368 v.Chr.
蘇丹 (搞清楚)	Sudan
前369年	369 v.Chr.
大啡菇	Champignon
前371年	371 v.Chr.
佛洛伊德 (搞清楚)	Freud
前372年	372 v.Chr.
羅馬 (搞清楚)	Roma
前373年	373 v.Chr.
前374年	374 v.Chr.
前375年	375 v.Chr.
前377年	377 v.Chr.
We	We
前378年	378 v.Chr.
芋	Taro
烏鵰	Bastaardarend
前379年	379 v.Chr.
手指屘	Pink (vinger)
鎖	Slot (sluiting)
廿一點	Blackjack
Watt	Watt
奧克蘭	Oakland
前381年	381 v.Chr.
牛蠅	Dazen
前383年	383 v.Chr.
交配	Paren
前386年	386 v.Chr.
前388年	388 v.Chr.
孤星淚 (搞清楚)	Les Misérables
哥連麥卡羅	Colleen McCullough
吳承恩	Wu Cheng'en
前391年	391 v.Chr.
前392年	392 v.Chr.
前393年	393 v.Chr.
前394年	394 v.Chr.
欂櫨蓋	Knieschijf
前395年	395 v.Chr.
前397年	397 v.Chr.
蔡倫	Cai Lun
前398年	398 v.Chr.
七姊妹	Seven Sisters
卡拉OK	Karaoke
豉油	Sojasaus
3D電影	Stereoscopische film
烏鴉 (搞清楚)	Corvus
馬些路 (搞清楚)	Marcellus
Swift	Swift
紅軍	Rode Leger
海綿 (搞清楚)	Spons
急口令	Tongbreker
左傳	Commentaar van mijnheer Zuo op de Lente- en herfstannalen
塘尾	Juffers
黃金海岸	Goudkust
福島	Fukushima
迷你裙	Minirok
啤梨 (搞清楚)	Berry
國籍	Nationaliteit
Palm	Palm
威末	Vermout
無生源論	Abiogenese
新山	Johor Bahru
棕櫚油	Palmolie
400年代	400-409
烏龍茶	Oolongthee
前401年	401 v.Chr.
北極兔	Poolhaas
世田谷區	Setagaya
前402年	402 v.Chr.
銀主盤	Executie (recht)
前403年	403 v.Chr.
瑪歌芳婷	Margot Fonteyn
MT	MT
前407年	407 v.Chr.
前408年	408 v.Chr.
冷衫	Trui (kleding)
前409年	409 v.Chr.
B3	B3
2007年6月	Juni 2007
前410年	410 v.Chr.
410年代	410-419
前411年	411 v.Chr.
菊地凜子	Rinko Kikuchi
前412年	412 v.Chr.
謝淑薇	Hsieh Su-wei
馬天妮絲	Conchita Martínez
荒川區	Arakawa (Tokio)
Aleksandra Wozniak	Aleksandra Wozniak
葛飾區	Katsushika
何可欣	He Kexin
杉並區	Suginami
杜詩雅	Nathalie Tauziat
板橋區 (日本)	Itabashi
紀子	Kiko Kawashima
貝嘉晴	Margaret Beckett
台東區	Taito (Tokio)
Jamie Chung	Jamie Chung
練馬區	Nerima
前414年	414 v.Chr.
前415年	415 v.Chr.
火龍果	Pitaja
前416年	416 v.Chr.
前417年	417 v.Chr.
丹頂鶴	Chinese kraanvogel
勝瓜	Luffa
前418年	418 v.Chr.
前419年	419 v.Chr.
聖多美島	Sao Tomé (eiland)
420年代	420-429
前420年	420 v.Chr.
前421年	421 v.Chr.
世界唔食煙日	Werelddag zonder tabak
CDS	CDS
B1	B1
米爾卡費達拿	Miroslava Federer
前422年	422 v.Chr.
神學院	Seminarie
歌迪莎	Amanda Coetzer
利瑪竇	Matteo Ricci
前423年	423 v.Chr.
前424年	424 v.Chr.
品川區	Shinagawa
前425年	425 v.Chr.
前426年	426 v.Chr.
共產黨	Communistische partij
2006年7月	Juli 2006
前428年	428 v.Chr.
2007年7月	Juli 2007
Holly Brook	Skylar Grey
2007年2月	Februari 2007
2009年3月	Maart 2009
祖利亞	Junior
430年代	430-439
目黑區	Meguro (Tokio)
前431年	431 v.Chr.
塔里哈省	Tarija (departement)
蔡英文	Tsai Ing-wen
前432年	432 v.Chr.
南摩多河	Narmada (rivier)
烏頭	Mugil cephalus
金泫雅	Kim Hyun-a
前434年	434 v.Chr.
中野區	Nakano (Tokio)
前435年	435 v.Chr.
前436年	436 v.Chr.
前437年	437 v.Chr.
諾麗果	Noni
梵爾賽條約 (搞清楚)	Verdrag van Versailles (doorverwijspagina)
前438年	438 v.Chr.
前439年	439 v.Chr.
前440年	440 v.Chr.
440年代	440-449
前441年	441 v.Chr.
平成	Heiseiperiode
前442年	442 v.Chr.
前443年	443 v.Chr.
前444年	444 v.Chr.
宇多田光	Hikaru Utada
2007年3月	Maart 2007
前445年	445 v.Chr.
2007年8月	Augustus 2007
前446年	446 v.Chr.
2008年10月	Oktober 2008
雅尼	Yanni
前447年	447 v.Chr.
嘉芙費曼	Cathy Freeman
聖行	Soenna
張曼玉	Maggie Cheung
2009年4月	April 2009
前448年	448 v.Chr.
萊恩群島	Line-eilanden
阿拉	Allah
前449年	449 v.Chr.
地牢	Kelder
光碟	Optische schijf
伊斯蘭教朝聖	Hadj
450年代	450-459
前451年	451 v.Chr.
前452年	452 v.Chr.
收錢機	Kasregister
前453年	453 v.Chr.
聖克魯斯省 (玻利維亞)	Santa Cruz (departement)
北區 (東京都)	Kita (Tokio)
墨田區	Sumida (Tokio)
前455年	455 v.Chr.
2007年11月	November 2007
劉洋	Liu Yang (taikonaute)
前457年	457 v.Chr.
多啦A夢	Doraemon
北京地鐵	Metro van Peking
前458年	458 v.Chr.
前459年	459 v.Chr.
愛華頓 (搞清楚)	Everton
Netscape Navigator	Netscape Navigator
2006年11月	November 2006
2008年5月	Mei 2008
前460年	460 v.Chr.
460年代	460-469
前461年	461 v.Chr.
宋卡府	Changwat Songkhla
前462年	462 v.Chr.
前463年	463 v.Chr.
前464年	464 v.Chr.
衞生巾	Maandverband
前465年	465 v.Chr.
2009年6月	Juni 2009
2007年4月	April 2007
2007年5月	Mei 2007
電筒	Zaklantaarn
前466年	466 v.Chr.
前467年	467 v.Chr.
前468年	468 v.Chr.
雙魚	Pisces
江青	Jiang Qing
蘇聯加盟共和國	Socialistische sovjetrepubliek
470年代	470-479
前471年	471 v.Chr.
日野市	Hino (Tokio)
信興廣場	Shun Hing Square
鎌倉時代	Kamakuraperiode
寵物小精靈一覽	Lijst van Pokémon
粉紅色的一生	La Vie en Rose (film)
前472年	472 v.Chr.
腰	Taille (anatomie)
沙敦府	Changwat Satun
2010年2月	Februari 2010
前473年	473 v.Chr.
2008年4月	April 2008
前474年	474 v.Chr.
泰文字母	Thais alfabet
前476年	476 v.Chr.
2010年1月	Januari 2010
前477年	477 v.Chr.
前478年	478 v.Chr.
豐島區	Toshima (Tokio)
2007年10月	Oktober 2007
2009年7月	Juli 2009
2009年5月	Mei 2009
甲米府	Changwat Krabi
2009年11月	November 2009
2008年11月	November 2008
480年代	480-489
列治文 (大溫哥華地區)	Richmond (Brits-Columbia)
前481年	481 v.Chr.
六式碼	Six Sigma
前482年	482 v.Chr.
伏羲	Fuxi
前483年	483 v.Chr.
前484年	484 v.Chr.
前485年	485 v.Chr.
2006年6月	Juni 2006
前486年	486 v.Chr.
前487年	487 v.Chr.
2009年1月	Januari 2009
宜蘭縣	Yilan (xiàn)
前488年	488 v.Chr.
湯匿水	Tonic
前489年	489 v.Chr.
魯芬 (網球手)	Guillaume Rufin
伊藤由奈	Yuna Ito
490年代	490-499
世界末日鐘	Doemdagklok
希基達	René Higuita
2010年6月	Juni 2010
前491年	491 v.Chr.
前492年	492 v.Chr.
清雙唇破音	Stemloze bilabiale plosief
前493年	493 v.Chr.
青梅市	Ome (Tokio)
會津若松	Aizuwakamatsu
前494年	494 v.Chr.
前495年	495 v.Chr.
前496年	496 v.Chr.
尼日利亞國歌	Arise O Compatriots, Nigeria's Call Obey
亞歷山大二世 (蘇格蘭)	Alexander II van Schotland
前497年	497 v.Chr.
道格拉斯·希渣	Douglas Hyde
前498年	498 v.Chr.
牛屬	Bos (geslacht)
前499年	499 v.Chr.
波托西省	Potosí (departement)
拜祖先	Voorouderverering
解構主義建築	Deconstructivisme
南京條約	Verdrag van Nanking
核反應	Kernreactie
紅花楹	Flamboyant (plant)
我哋係冠軍	We Are the Champions
巴布達島	Barbuda
周杰倫	Jay Chou
九龍	Kowloon
2010年5月	Mei 2010
90	90 (getal)
大溪地足球代表隊	Tahitiaans voetbalelftal
Super Junior	Super Junior
芬倫	Steve Finnan
菲臘楊哈斯賓	Phil Younghusband
前645年	645 v.Chr.
前619年	619 v.Chr.
廣島	Hiroshima
秋留野市	Akiruno
東村山市	Higashimurayama
史度拉利	Marco Storari
前500年	500 v.Chr.
500年代	500-509
前501年	501 v.Chr.
布吉國際機場	Internationale Luchthaven Phuket
ACM	ACM
Playboy	Playboy
Girl	Girl
Cha	Cha
Yesterday	Yesterday
前502年	502 v.Chr.
李婷 (網球手)	Li Ting sr.
前503年	503 v.Chr.
Associated Equipment Company	AEC (autobus- en vrachtwagenmerk)
前504年	504 v.Chr.
前505年	505 v.Chr.
前506年	506 v.Chr.
胡齊斯坦省	Khuzestan
1989年法國網球公開賽	Roland Garros 1989
前507年	507 v.Chr.
澳門幣	Macause pataca
前508年	508 v.Chr.
前509年	509 v.Chr.
58	58 (getal)
索馬利人	Somaliërs
510年代	510-519
前511年	511 v.Chr.
前512年	512 v.Chr.
2008年12月	December 2008
2008年8月	Augustus 2008
Young	Young
前513年	513 v.Chr.
卡比李陀羅曼路	Carpineto Romano
前514年	514 v.Chr.
九一八事變	Mantsjoerije-incident
古巴鱷	Ruitkrokodil
小樽市	Otaru
五代十國	Vijf Dynastieën en Tien Koninkrijken
香港足球代表隊	Hongkongs voetbalelftal
前515年	515 v.Chr.
2010年10月	Oktober 2010
2010年8月	Augustus 2010
2010年9月	September 2010
前518年	518 v.Chr.
閉路電視	Cameratoezicht
前519年	519 v.Chr.
2010年3月	Maart 2010
前520年	520 v.Chr.
520年代	520-529
馬來長吻鱷	Onechte gaviaal
裁縫	Kleermaker
前522年	522 v.Chr.
⾖	Radicaal 151
前523年	523 v.Chr.
⾗	Radicaal 152
森理世	Riyo Mori
⾘	Radicaal 153
前525年	525 v.Chr.
⾙	Radicaal 154
盧泰愚	Roh Tae-woo
基庭	Paul Keating
⾚	Radicaal 155
前526年	526 v.Chr.
⾛	Radicaal 156
2010年7月	Juli 2010
⾜	Radicaal 157
2008年9月	September 2008
銳步球場	Macron Stadium
⾝	Radicaal 158
濁雙唇破音	Stemhebbende bilabiale plosief
靖國神社	Yasukuni-schrijn
⾞	Radicaal 159
小金井市	Koganei
西東京市	Nishitokyo
三鷹市	Mitaka
2010年4月	April 2010
530年代	530-539
紅棗	Jujube
前531年	531 v.Chr.
前534年	534 v.Chr.
前535年	535 v.Chr.
前537年	537 v.Chr.
日本內閣總理大臣一覽	Lijst van premiers van Japan
山斑馬	Bergzebra
前539年	539 v.Chr.
2009年10月	Oktober 2009
體育	Lichamelijke opvoeding
2009年8月	Augustus 2009
前540年	540 v.Chr.
540年代	540-549
昌原	Changwon
2008年7月	Juli 2008
2011年1月	Januari 2011
通用十進制圖書分類	UDC (classificatiesysteem)
⾟	Radicaal 160
前541年	541 v.Chr.
前542年	542 v.Chr.
⾠	Radicaal 161
前543年	543 v.Chr.
前544年	544 v.Chr.
⾡	Radicaal 162
哈斯特鷹	Haasts arend
Chi-square	Chi-kwadraatverdeling
反式脂肪	Transvet
脊索	Chorda dorsalis
前545年	545 v.Chr.
⾢	Radicaal 163
前546年	546 v.Chr.
前547年	547 v.Chr.
前548年	548 v.Chr.
前549年	549 v.Chr.
索馬里嘅內戰	Somalische Burgeroorlog
沙馬	Samak Sundaravej
前550年	550 v.Chr.
550年代	550-559
前551年	551 v.Chr.
前552年	552 v.Chr.
72	72 (getal)
前553年	553 v.Chr.
我孫子	Abiko
前554年	554 v.Chr.
前555年	555 v.Chr.
前556年	556 v.Chr.
前557年	557 v.Chr.
本拿比	Burnaby
前558年	558 v.Chr.
前559年	559 v.Chr.
前560年	560 v.Chr.
依波人	Igbo (volk)
560年代	560-569
前561年	561 v.Chr.
前562年	562 v.Chr.
前563年	563 v.Chr.
前564年	564 v.Chr.
前565年	565 v.Chr.
前566年	566 v.Chr.
黑金風雲	There Will Be Blood
前568年	568 v.Chr.
2010年亞洲運動會	Aziatische Spelen 2010
鹽田	Zoutpan
鉸	Scharnier
侏儒鱷	Breedvoorhoofdkrokodil
前569年	569 v.Chr.
新蘭斯敦路球場	Aviva Stadium
前570年	570 v.Chr.
570年代	570-579
2011年法國網球公開賽	Roland Garros 2011
不丹男子足球代表隊	Bhutaans voetbalelftal
黑頸天鵝	Zwarthalszwaan
小姐與流氓2：狗兒逃家記	Lady en de Vagebond II: Rakkers Avontuur
前571年	571 v.Chr.
面懵病	Prosopagnosie
皮特西格	Pete Seeger
哥本哈根氣候會議	Klimaatconferentie Kopenhagen 2009
Subway	Subway (fastfoodketen)
前572年	572 v.Chr.
⾣	Radicaal 164
前573年	573 v.Chr.
⾤	Radicaal 165
⾥	Radicaal 166
前575年	575 v.Chr.
⾦	Radicaal 167
生命棋	Game of Life
法式洋蔥湯	Uiensoep
⾧	Radicaal 168
前578年	578 v.Chr.
靛藍細路	Indigokinderen
披索	Peso
前580年	580 v.Chr.
580年代	580-589
前581年	581 v.Chr.
前582年	582 v.Chr.
前583年	583 v.Chr.
食水 (船)	Diepgang
前586年	586 v.Chr.
北京國家游泳中心	Beijing National Aquatics Center
⾨	Radicaal 169
新北市	Nieuw Taipei
前587年	587 v.Chr.
前588年	588 v.Chr.
殺手沒有假期	In Bruges
⾩	Radicaal 170
前589年	589 v.Chr.
⾪	Radicaal 171
茶壺	Theepot
⾫	Radicaal 172
前590年	590 v.Chr.
590年代	590-599
臺中市	Taichung
前591年	591 v.Chr.
⾬	Radicaal 173
前592年	592 v.Chr.
前593年	593 v.Chr.
⾭	Radicaal 174
緬甸蟒蛇	Tijgerpython
前595年	595 v.Chr.
Toni Kukoč	Toni Kukoč
馬連茨列次	Marin Čilić
中信廣場	CITIC Plaza
小先知書	Kleine profeten
蝶式	Vlinderslag
⾮	Radicaal 175
The God Delusion	God als misvatting
前598年	598 v.Chr.
平原斑馬	Steppezebra
2011年3月	Maart 2011
劉備	Liu Bei
2010年11月	November 2010
2011年2月	Februari 2011
七巧板	Tangram
前599年	599 v.Chr.
打針	Injectie (geneeskunde)
4條腿拯救隊	Over the Hedge
International Physicians for the Prevention of Nuclear War	International Physicians for the Prevention of Nuclear War
香蕉船	Banana split
CMB	CMB
Sober	Sober
網球 (波)	Tennisbal
拖鞋包	Ciabatta
前600年	600 v.Chr.
600年代	600-609
前601年	601 v.Chr.
前602年	602 v.Chr.
澳洲安捷航空	Ansett Australia
前603年	603 v.Chr.
前604年	604 v.Chr.
三國志	Kroniek van de Drie Rijken
前605年	605 v.Chr.
APM	APM
Boo	Boo
前606年	606 v.Chr.
利揚堂	Leinster House
前607年	607 v.Chr.
福爾摩斯新傳	Elementary (televisieserie)
前608年	608 v.Chr.
前609年	609 v.Chr.
前621年	621 v.Chr.
水星凌日	Mercuriusovergang
前60年代	69-60 v.Chr.
前610年	610 v.Chr.
610年代	610-619
JC	JC
前611年	611 v.Chr.
前612年	612 v.Chr.
前613年	613 v.Chr.
西田	Westfield
前614年	614 v.Chr.
前615年	615 v.Chr.
安歷基	José Enrique
前616年	616 v.Chr.
武威	Wuwei
前617年	617 v.Chr.
祠堂	Citang
前618年	618 v.Chr.
前620年	620 v.Chr.
620年代	620-629
前622年	622 v.Chr.
Yui (歌手)	Yui
前623年	623 v.Chr.
前624年	624 v.Chr.
花蓮縣	Hualien (xiàn)
金門	Kinmen
臺東縣	Taitung (xiàn)
前625年	625 v.Chr.
前626年	626 v.Chr.
新竹市	Hsinchu
嘉義市	Chiayi
基隆	Keelung
酒後駕駛	Alcohol en verkeer
800年代	800-809
Xcode	Xcode
石灰	Kalk
蛇 (搞清楚)	Snake
CCTV	CCTV
前627年	627 v.Chr.
前629年	629 v.Chr.
中曾根康弘	Yasuhiro Nakasone
前630年	630 v.Chr.
630年代	630-639
唂咕脂	Cacaoboter
前631年	631 v.Chr.
前632年	632 v.Chr.
蘇聯紅軍	Rode Leger (Sovjet-Unie)
迪馬利亞	Ángel Di María
主流思想謬誤	Argumentum ad populum
萬聖夜	Halloween
蘇聯國歌	Volkslied van de Sovjet-Unie
大浦洞2型	Taepodong-2
武里南聯足球會	Buriram United
錫丹沙基利	Xherdan Shaqiri
那赫瓦	Nahwa
640年代	640-649
前648年	648 v.Chr.
前649年	649 v.Chr.
聯合車站	Union Station
哩	Mijl
650年代	650-659
國際足球協會	FIFA
前651年	651 v.Chr.
前652年	652 v.Chr.
學徒	Leerling
專利	Octrooi
陽光	Sunshine
鄧穎超	Deng Yingchao
安倍圭子	Keiko Abe
柴咲幸	Ko Shibasaki
陳靜 (乒乓波手)	Chen Jing
基麗斯摩亞	Grace Moore
克里米亞戰爭	Krimoorlog
阮玲玉	Ruan Lingyu
集體回憶	Collectief geheugen
范德華方程式	Vergelijking van Van der Waals
660年代	660-669
淞滬會戰	Slag om Shanghai
前665年	665 v.Chr.
前666年	666 v.Chr.
Six	Six
前667年	667 v.Chr.
前1070年代	1079-1070 v.Chr.
前668年	668 v.Chr.
蘇聖瑪麗	Sault Ste. Marie
前669年	669 v.Chr.
鈧嘅同位素	Isotopen van scandium
前670年	670 v.Chr.
670年代	670-679
前671年	671 v.Chr.
前681年	681 v.Chr.
前672年	672 v.Chr.
前673年	673 v.Chr.
前674年	674 v.Chr.
前675年	675 v.Chr.
德拉諾埃	Bertrand Delanoë
前676年	676 v.Chr.
年號	Nian Hao
前677年	677 v.Chr.
袖	Mouw
將軍	Shogun
前693年	693 v.Chr.
拜仁頌	Bayernhymne
前679年	679 v.Chr.
橡筋	Elastiekje
前680年	680 v.Chr.
前682年	682 v.Chr.
Cookie	Cookie
寶盛證券	Boom
前684年	684 v.Chr.
李熙	Gojong van Joseon
三國 (搞清楚)	Drie Koninkrijken
Hanlon把剃刀	Scheermes van Hanlon
棕尾斑咀犀鳥	Penelopides
690年代	690-699
虎！虎！虎！	Tora! Tora! Tora!
外滿洲	Kraj Amoer
雙鍵	Dubbele binding (scheikunde)
7-11	7-Eleven (winkelketen)
澳元	Australische dollar
1962年亞洲運動會	Aziatische Spelen 1962
羥氨	Hydroxylamine
國家面積一覽	Lijst van landen naar oppervlakte
Category:德國公司	Categorie:Duits bedrijf
PCT 定理	CPT-symmetrie
290	290 (getal)
聯邦州	Bundesland
機鋪	Arcadehal
英國陸軍第7裝甲師	7e Pantserdivisie (Verenigd Koninkrijk)
斑絡新婦	Nephila
獨白	Monoloog
700年代	700-709
小斑獛	Genetkat
前705年	705 v.Chr.
紫藤	Blauweregen
浪子嘅比喻	De verloren zoon (Bijbel)
70年代	70-79
版權	Auteursrecht
前70年代	79-70 v.Chr.
里斯波	Les Paul
710年代	710-719
蘭卡斯特大學	Lancaster-universiteit
方柱	Balk (meetkunde)
𢪎蛋器	Garde (keukengerei)
前576年	576 v.Chr.
720年代	720-729
前721年	721 v.Chr.
圖騰	Totem
音符	Muzieknoot
語帶雙關	Woordspeling
前726年	726 v.Chr.
耶倫	Janet Yellen
Nu Metal	Nu metal
730年代	730-739
郡山	Koriyama
前733年	733 v.Chr.
荷蘭水	Sodawater
伊東美咲	Misaki Ito
保羅書信	Brieven van Paulus
非黑即白	Vals dilemma
添曲	Tim Cook
骨	Bot (anatomie)
花生油	Pindaolie
永州	Yongzhou
750年代	750-759
馬歇佩松	Markus Persson
朗尼	Wayne Rooney
前722年	722 v.Chr.
前763年	763 v.Chr.
電池	Batterij (elektrisch)
一品紅	Alizarine
發花癲	Hyperseksualiteit
停車場	Parkeren
寶石棋	Mankala
澳洲足球代表隊	Australisch voetbalelftal
非洲狹吻鱷	Pantserkrokodil
瓦	Dakpan
維基百科掃描器	Wikiscanner
雜碎	Tjaptjoi
佐治五世	George V van het Verenigd Koninkrijk
立川市	Tachikawa
馬關條約	Verdrag van Shimonoseki
790年代	790-799
佛列羅	Ferrero
SHINee	SHINee
漢學	Sinologie
七喜	7Up
倫敦動物園	London Zoo
簡尼沙里斯	Santiago Cañizares
2008年3月	Maart 2008
2008年6月	Juni 2008
法國興業銀行	Société Générale
2007年12月	December 2007
指甲鉗	Nagelschaar
羽村市	Hamura
盜墓者羅拉系列	Tomb Raider
愛爾蘭鎊	Iers pond
張栢芝	Cecilia Cheung
勝利日 (5月9號)	Dag van de Overwinning
Broken Hill, New South Wales	Broken Hill (stad)
2006年8月	Augustus 2006
米拿	Reggie Miller
Dominique Monami	Dominique Monami
拉舒華萊士	Rasheed Wallace
鄧琳琳	Deng Linlin
80年代	80-89
前80年代	89-80 v.Chr.
民陀山	Vindhyagebergte
黃鼠狼	Siberische wezel
人見絹枝	Kinue Hitomi
810年代	810-819
蘇爾斯頓	John Edward Sulston
收割者之歌	Els Segadors
怡保	Ipoh
鳳凰群島	Phoenixeilanden
820年代	820-829
釋廣德	Thích Quảng Đức
奧斯特洛夫斯基	Nikolaj Ostrovski
祁淦禮	Kenneth Clarke
壓力煲	Hogedrukpan
米高波特 (經濟學家)	Michael Porter
粒粒棉花糖	Spek (snoep)
840年代	840-849
奧利諾科鱷	Orinocokrokodil
網吧	Internetcafé
菲律賓鱷	Filipijnse krokodil
有限集合	Eindige verzameling
慈江	Chagang-do
比高包	Bagel
馬科斯加維	Marcus Garvey
眼鏡凱門鱷	Brilkaaiman
Dirac 方程	Diracvergelijking
X86-64	AMD64
文禮彬	David Miliband
我哋我哋我哋	Yumi, Yumi, Yumi
通菜	Waterspinazie
賴恩奧尼路	Ryan O'Neal
套戥	Arbitrage (handel)
遊戲手掣	Gamepad
乞食	Bedelen
浮羅交怡	Langkawi
法式泡芙	Eclair
吊鐘 (喉嚨)	Huig
門牙	Snijtand
圍裙	Schort
磐城	Iwaki (Fukushima)
西沙	Paraceleilanden
早稻田大學	Waseda-universiteit
吳 (三國)	Koninkrijk Wu
消毒藥水	Antisepticum
關東地震	Aardbeving Kanto 1923
均勻分佈	Uniforme verdeling (continu)
理性與感性	Sense and Sensibility
背泳	Rugslag (wedstrijdslag)
低血壓	Hypotensie
無罪假定	Onschuldpresumptie
自衞隊	Japanse Zelfverdedigingskrachten
凱撒沙律	Caesarsalade
番鬼荔枝	Zoetzak
2011年亞洲盃	Aziatisch kampioenschap voetbal 2011
唱K小魚仙	Mermaid Melody
聖鬥士星矢	Saint Seiya
哥利莎581e	Gliese 581 e
Crowdsourcing	Crowdsourcing
2011年11月	November 2011
文路尼	Vito Mannone
900年代	900-909
論語	Gesprekken van Confucius
2009年死	Lijst van personen overleden in 2009
蛋白脆餅	Meringue
90年代	90-99
雷耶斯	José Antonio Reyes
武田信玄	Takeda Shingen
2010年12月	December 2010
2011年5月	Mei 2011
2011年4月	April 2011
910年代	910-919
2009年12月	December 2009
水泡 (病)	Blaar (medisch)
Robert Byrd	Robert Byrd
蘭卡	Lenka (zangeres)
鴨洲	Ap Chau
92	92 (getal)
中樂	Chinese muziek
柏保路靴南迪斯	Pablo Hernández Domínguez
回天	Kaiten
擬刺尾鯛	Paracanthurus hepatus
槍炮、病菌與鋼鐵：人類社會的命運	Zwaarden, paarden en ziektekiemen
84	84 (getal)
烏蠅拍	Vliegenmepper
十二碼	Strafschop
戰慄時空	Half-Life (computerspel)
五四運動	4 Mei-beweging
96	96 (getal)
黑冠獼猴	Kuifmakaak
前鋒	Aanvaller (voetbal)
佐治六世	George VI van het Verenigd Koninkrijk
姜維	Jiang Wei
Linares, Jaén	Linares (Spanje)
43	43 (getal)
太平洋麗龜	Warana
晏晝	Middag (tijd)
順反異構	Cis-trans-isomerie
Mayday	Mayday (radiosignaal)
喬紅	Qiao Hong
杜姬	Jelena Dokić
